 ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Continuous interest rate (after tax), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Per Share Net profit before tax (Yuan ¥), Net Value Growth Rate, Interest Expense Ratio, Borrowing dependency, Net profit before tax/Paid-in capital, Retained Earnings to Total Assets, Total income/Total expense, Net Income to Total Assets, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT),Bankrupt?
0.507195813,0.494940843,0.78148408,0.170199317,0.170199317,0.170199317,0.206296681,0.163214582,0.000422004,0.630023904,0.376006245,0.162619712,0.928632968,0.002143165,0.780904873,0.838903365,0.026642694,0.564334789,0
0.490133014,0.481182076,0.781464992,0.163162109,0.163162109,0.163162109,0.197787652,0.158469534,0.000407056,0.630099588,0.373095152,0.158728603,0.91997767,0.002087865,0.761529098,0.837249344,0.026631211,0.564259719,0
0.58722198,0.574816639,0.78166808,0.205343222,0.205343222,0.205343222,0.243925499,0.198463508,0.000466173,0.630686908,0.371167099,0.197458714,0.942063282,0.002436198,0.826013352,0.842378136,0.026809776,0.565245641,0
0.556803314,0.542748541,0.781605624,0.241624879,0.241624879,0.241624879,0.233147395,0.186864503,0.000447332,0.630761222,0.370469242,0.185921122,0.947704687,0.002317831,0.809421493,0.841121476,0.026834051,0.565354946,0
0.547645007,0.531666577,0.781587799,0.233997724,0.233997724,0.233997724,0.228514702,0.181065,0.000460358,0.630729374,0.369637181,0.180076917,0.946993423,0.002293348,0.805643541,0.84089685,0.026828876,0.56533205,0
0.608972961,0.597569463,0.781762256,0.20829295,0.20829295,0.20829295,0.242790962,0.194697597,0.000478575,0.630612594,0.369637181,0.193288591,0.950724341,0.00252435,0.84114041,0.84243374,0.026791247,0.565158826,0
0.57015918,0.554687082,0.781603378,0.215540854,0.215540854,0.215540854,0.247140021,0.201325601,0.000461107,0.63071773,0.373314351,0.200384586,0.943595133,0.002423782,0.817459337,0.842351292,0.026818039,0.565283395,0
0.568959878,0.551528454,0.781613062,0.179343475,0.179343475,0.179343475,0.229365605,0.185508775,0.000471788,0.630879372,0.373795246,0.182942463,0.939351544,0.002389566,0.81658006,0.841901245,0.026859709,0.565465356,0
0.633885739,0.614005032,0.782010818,0.185369348,0.185369348,0.185369348,0.243736409,0.19838819,0.000508895,0.630621841,0.370016306,0.196365282,0.949824993,0.003403233,0.850550793,0.843364126,0.02679372,0.565170588,0
0.638192324,0.615022217,0.781938396,0.24238338,0.24238338,0.24238338,0.262172639,0.217970927,0.000598631,0.630612252,0.36964501,0.211982505,0.950798564,0.002794335,0.848987592,0.842903869,0.026791196,0.565158583,0
0.59757959,0.580812677,0.781748642,0.234419114,0.234419114,0.234419114,0.245721849,0.20388642,0.000470215,0.630613622,0.369637181,0.202126536,0.951802657,0.002692934,0.832873661,0.842124675,0.026791528,0.565160168,0
0.565470999,0.551421382,0.781604782,0.177110109,0.177110109,0.177110109,0.229932873,0.184755592,0.000485537,0.63067184,0.369803817,0.183771963,0.934262107,0.002348936,0.815175341,0.841988886,0.026806593,0.565230941,0
0.54448321,0.532255474,0.781602676,0.18119759,0.18119759,0.18119759,0.219249315,0.173683814,0.000429365,0.630648553,0.369845197,0.172536008,0.934440591,0.002294036,0.805219541,0.840601655,0.026802008,0.56520961,0
0.60210423,0.58878955,0.781812501,0.198895959,0.198895959,0.198895959,0.241940059,0.193643142,0.000529033,0.6306691,0.370994871,0.189751904,0.944232484,0.002436153,0.834725983,0.842560591,0.026809627,0.565244952,0
0.472197994,0.461587879,0.781413623,0.155366398,0.155366398,0.155366398,0.20289307,0.162160127,0.000413769,0.630493075,0.373327771,0.161141694,0.893326454,0.001994819,0.759656662,0.83772356,0.026752146,0.564965257,0
0.544701265,0.537073719,0.781574325,0.149593359,0.149593359,0.149593359,0.218020233,0.171951495,0.000597682,0.632843386,0.384492365,0.170703567,0.912473143,0.002257611,0.799670453,0.840635058,0.028042606,0.567890325,0
0.561655037,0.551956743,0.781660641,0.188782605,0.188782605,0.188782605,0.224827456,0.17850418,0.000485438,0.630836564,0.371247621,0.177399894,0.937226194,0.002304886,0.813121363,0.841121531,0.026862067,0.565475249,0
0.485444832,0.487178114,0.781504992,0.168893009,0.168893009,0.168893009,0.194856765,0.151540258,0.000419009,0.630121848,0.376264586,0.151361134,0.920394183,0.002123446,0.761950075,0.836807965,0.026661201,0.564451851,0
0.722034453,0.706461802,0.786694198,0.287303527,0.287303527,0.287303527,0.341873877,0.275965956,0.000734258,0.630636909,0.372506895,0.270914712,0.963503718,0.007005291,0.882677678,0.845158545,0.026798751,0.565194351,0
0.598615351,0.578350019,0.781856151,0.178964224,0.178964224,0.178964224,0.233809209,0.191232959,0.00049512,0.630612252,0.369637181,0.18922404,0.943638085,0.002626213,0.831483774,0.842554766,0.026791157,0.565158396,0
0.570758831,0.556186091,0.781590045,0.202056382,0.202056382,0.202056382,0.236645552,0.194396324,0.000559103,0.630823208,0.372487883,0.19063419,0.94288868,0.002318337,0.817582911,0.842155141,0.026852618,0.565435347,0
0.535215874,0.522833128,0.781577273,0.176183052,0.176183052,0.176183052,0.21698024,0.170821722,0.000444288,0.633208792,0.382112494,0.169806199,0.935454202,0.002237723,0.797109611,0.840168533,0.028439228,0.568228599,0
0.532490188,0.523261417,0.781566185,0.193122919,0.193122919,0.193122919,0.2149948,0.169917903,0.000442416,0.635040958,0.378019294,0.168976699,0.929534086,0.002230111,0.795970932,0.840043128,0.059175644,0.570038011,0
0.628815962,0.60806253,0.781810958,0.19763179,0.19763179,0.19763179,0.243641864,0.197635008,0.000494072,0.630618074,0.369637181,0.196493477,0.957020264,0.002623345,0.852621542,0.843014118,0.026792884,0.565166619,0
0.431312691,0.414904438,0.78137657,0.150941806,0.150941806,0.150941806,0.166776969,0.135874068,0.00033903,0.630461569,0.37753057,0.138239952,0.907492435,0.002002313,0.723812339,0.828934744,0.026745477,0.564930747,0
0.537014828,0.533272659,0.781587097,0.171294931,0.171294931,0.171294931,0.216034792,0.169691948,0.000447856,0.630704716,0.369676324,0.168758012,0.932842094,0.002240002,0.799584785,0.840249869,0.02661319,0.564137964,0
0.599705626,0.584613737,0.781682115,0.201677131,0.201677131,0.201677131,0.254514513,0.21066506,0.00045382,0.630664306,0.372823391,0.20953925,0.943423634,0.002499762,0.832352905,0.843616646,0.026804354,0.565220548,0
0.558329699,0.549975909,0.781613624,0.181071173,0.181071173,0.181071173,0.226812896,0.181366273,0.000468244,0.631118067,0.376662723,0.180438881,0.936355112,0.002287546,0.809762103,0.841588659,0.026951264,0.565821375,0
0.548081116,0.534718133,0.781579238,0.175340272,0.175340272,0.175340272,0.227569254,0.183098592,0.000473809,0.631240668,0.385039243,0.182143126,0.934375111,0.002283162,0.804884978,0.841633575,0.026956362,0.56583963,0
0.608264283,0.594946196,0.781743449,0.195019173,0.195019173,0.195019173,0.243074596,0.195375461,0.000506499,0.630618759,0.369637181,0.193002036,0.946551254,0.002403599,0.837423297,0.842728097,0.026793053,0.565167421,0
0.540231138,0.533861556,0.781583168,0.177110109,0.177110109,0.177110109,0.216885695,0.173457859,0.000449778,0.632133464,0.375353122,0.172475681,0.932614059,0.002247437,0.799611465,0.840353035,0.027184081,0.566524133,0
0.664249891,0.665453183,0.78186387,0.195482702,0.195482702,0.195482702,0.255081781,0.204187693,0.000497615,0.630612252,0.369637181,0.203212427,0.961015902,0.002384794,0.868156475,0.843809821,0.026791157,0.565158396,0
0.586676843,0.569088281,0.781825694,0.179680587,0.179680587,0.179680587,0.227191075,0.180989681,0.000461656,0.630617731,0.369637181,0.17976774,0.942246984,0.00251456,0.826979065,0.841685968,0.026792824,0.565166332,0
0.653020061,0.63616896,0.781694326,0.222409507,0.222409507,0.222409507,0.290346979,0.248248851,0.000512313,0.630662251,0.372956476,0.247334289,0.954080286,0.002948307,0.860446068,0.845162814,0.026803168,0.565215022,0
0.715220235,0.702071845,0.781774045,0.210526316,0.210526316,0.210526316,0.298761464,0.257814265,0.000576521,0.630626293,0.369637181,0.256775507,0.966961825,0.00269773,0.901729586,0.846565495,0.026794502,0.565174296,0
0.574738334,0.560522512,0.78161994,0.182798871,0.182798871,0.182798871,0.230216508,0.184077728,0.000451874,0.63065232,0.373222645,0.18308574,0.939263246,0.00242026,0.81926103,0.841850172,0.026802317,0.565211054,0
0.577518535,0.563841747,0.78159215,0.21735283,0.21735283,0.21735283,0.239765529,0.195074188,0.00061263,0.630997521,0.369857498,0.189495513,0.938581753,0.00236984,0.817068949,0.84190787,0.026919311,0.565703373,0
0.542575229,0.533540339,0.781594396,0.168471619,0.168471619,0.168471619,0.216602061,0.175868042,0.000811167,0.631182792,0.371041842,0.173116658,0.932920701,0.002251313,0.800628817,0.840376195,0.026876127,0.565533398,0
0.613606629,0.596445206,0.781720431,0.185495765,0.185495765,0.185495765,0.246478207,0.194245688,0.000500285,0.630651292,0.371201768,0.193296132,0.945087004,0.002407916,0.837381636,0.843529195,0.026803857,0.565218234,0
0.57964457,0.564912469,0.781624852,0.192364418,0.192364418,0.192364418,0.246289118,0.204263011,0.000506724,0.631029712,0.384376055,0.203302918,0.939375412,0.002382073,0.815393784,0.843244173,0.026899029,0.565625114,0
0.593763628,0.575940896,0.78168801,0.227887573,0.227887573,0.227887573,0.251867259,0.205618739,0.000488108,0.630699237,0.371347155,0.204667823,0.963984453,0.003322496,0.829492468,0.842430428,0.026814048,0.565265233,0
0.551569996,0.550511269,0.781601132,0.171758459,0.171758459,0.171758459,0.220100217,0.173608496,0.000460383,0.63069821,0.370162811,0.172596335,0.935897751,0.002269174,0.806729294,0.840895282,0.026826907,0.565323283,0
0.579426515,0.562663954,0.781653764,0.182040369,0.182040369,0.182040369,0.228892881,0.18400241,0.000466447,0.630631772,0.370779028,0.183040495,0.940863187,0.002328499,0.823114001,0.84187314,0.026796633,0.565184373,0
0.664304405,0.653193426,0.781734887,0.203531246,0.203531246,0.203531246,0.263118086,0.215636062,0.000533625,0.63062458,0.369637181,0.213769701,0.953809532,0.002467414,0.862612931,0.844100502,0.026794366,0.565173652,0
0.573484518,0.56271749,0.781625834,0.185917155,0.185917155,0.185917155,0.232107403,0.183098592,0.000479673,0.630815674,0.373876886,0.182082799,0.938675873,0.002285612,0.818014666,0.841951554,0.026861063,0.56547104,0
0.615896206,0.598907864,0.781654747,0.207829421,0.207829421,0.207829421,0.259998109,0.213828425,0.000523942,0.630641361,0.370540817,0.212902496,0.947345583,0.002499617,0.8362654,0.843670849,0.026798684,0.565194033,0
0.626362843,0.621553616,0.78170387,0.222030256,0.222030256,0.222030256,0.274179824,0.229795888,0.000760011,0.630832797,0.37154846,0.220737501,0.944463179,0.002374764,0.835484031,0.844089799,0.026856932,0.565453647,0
0.605266027,0.594143155,0.781661905,0.18979394,0.18979394,0.18979394,0.249881819,0.200873691,0.000485213,0.630676635,0.371318077,0.19991705,0.951309683,0.0024263,0.840926391,0.843552447,0.026809134,0.565242682,0
0.637265591,0.620589967,0.781930958,0.181450423,0.181450423,0.181450423,0.243830954,0.192287414,0.000532477,0.630617731,0.370128142,0.191335495,0.949238646,0.002444941,0.849597351,0.843469532,0.026792904,0.565166714,0
0.559856084,0.547192034,0.781575729,0.175761662,0.175761662,0.175761662,0.231918313,0.198011599,0.000822846,0.631058136,0.380646323,0.186780786,0.936326699,0.002290367,0.810619042,0.842163061,0.026902504,0.565638713,0
0.779546446,0.757909952,0.78178808,0.325565716,0.325565716,0.325565716,0.473952917,0.442946449,0.000768944,0.630613279,0.369637181,0.442266797,0.981780599,0.004508359,0.913043303,0.84853471,0.026791416,0.56515963,0
0.618567379,0.609775684,0.781698256,0.19308078,0.19308078,0.19308078,0.267372601,0.218046245,0.000629549,0.630812934,0.380278382,0.211416937,0.944962587,0.002478105,0.836583764,0.845155229,0.02685547,0.565447462,0
0.564871348,0.56041544,0.78164422,0.175635245,0.175635245,0.175635245,0.224638366,0.178278226,0.000467845,0.630752318,0.371382942,0.177324485,0.941937122,0.002304948,0.814740213,0.841277539,0.026831457,0.565343498,0
0.595126472,0.592269393,0.781833835,0.175087438,0.175087438,0.175087438,0.23343103,0.187015139,0.000564019,0.630775263,0.372887137,0.182987708,0.941961189,0.002358353,0.827787365,0.84234261,0.026842939,0.565393772,0
0.567106411,0.550725414,0.78162022,0.180607644,0.180607644,0.180607644,0.226529262,0.179558635,0.000471813,0.630659512,0.370724228,0.178561194,0.947090798,0.00226432,0.817404601,0.841470326,0.026805941,0.565227918,0
0.579971653,0.56598319,0.781680291,0.188024103,0.188024103,0.188024103,0.235794649,0.187994276,0.000495669,0.631124231,0.377365053,0.187037177,0.939950269,0.002334023,0.820147787,0.842268282,0.026958415,0.565846938,0
0.409943306,0.403447722,0.781011938,0.15654629,0.15654629,0.15654629,0.18663137,0.138058296,0.000432809,0.630563965,0.37551193,0.141987784,0.908635117,0.002009547,0.726687995,0.834248179,0.026779123,0.565100356,0
0.54230266,0.540821243,0.781602396,0.198390291,0.198390291,0.198390291,0.224071098,0.17428636,0.00045926,0.631188956,0.373090679,0.173455999,0.938248084,0.002303467,0.801845938,0.840551719,0.026996537,0.565978337,0
0.597688618,0.591305744,0.781653764,0.217479247,0.217479247,0.217689941,0.266805332,0.211418242,0.000514959,0.630820126,0.373550325,0.210391373,0.942964379,0.002487612,0.82747895,0.843552334,0.026853207,0.565437853,0
0.539795028,0.526580652,0.781570536,0.186464961,0.186464961,0.186464961,0.21896568,0.174888906,0.000448854,0.631930042,0.373340073,0.173825503,0.932684706,0.002249181,0.800112951,0.840465423,0.027146248,0.566425705,0
0.453663323,0.441190642,0.781442816,0.133411993,0.133411993,0.133411993,0.142384419,0.113956466,0.000245801,0.630403008,0.529443079,0.112887414,0.908944748,0.002029155,0.733756931,0.781867027,0.026728143,0.564838879,0
0.554023114,0.545425344,0.781649694,0.18157684,0.18157684,0.18157684,0.222274747,0.179709272,0.000518352,0.630746839,0.369743426,0.177256617,0.934582861,0.00236869,0.808794798,0.840834291,0.026817602,0.565281416,0
0.612843437,0.596231062,0.781731659,0.187981965,0.187981965,0.187981965,0.246478207,0.202831965,0.000485787,0.630766702,0.372759644,0.201681623,0.945912404,0.002434883,0.840034445,0.843659187,0.026832529,0.565348235,0
0.539631487,0.528829166,0.781573904,0.18692849,0.18692849,0.18692849,0.216791151,0.172026813,0.00041569,0.630879372,0.369717703,0.171254053,0.933143547,0.002269237,0.801199976,0.840322627,0.026870118,0.565508723,0
0.528074575,0.525456395,0.781579518,0.18241962,0.18241962,0.18241962,0.217452964,0.167733675,0.000418385,0.625490404,0.37594138,0.166963276,0.930941801,0.002195054,0.792762301,0.839751473,0.026112404,0.556110549,0
0.531617968,0.51303603,0.781551308,0.168893009,0.168893009,0.168893009,0.21282027,0.169993221,0.000445211,0.633054342,0.369637181,0.169029485,0.931534457,0.002230819,0.796177055,0.840057605,0.028411316,0.568208072,0
0.624727431,0.61186359,0.781822747,0.188234798,0.188234798,0.188234798,0.24354732,0.194772916,0.000446134,0.630612252,0.369637181,0.193808913,0.950390449,0.002626305,0.851030246,0.84305745,0.026791157,0.565158396,0
0.648495421,0.635580063,0.781885344,0.212759681,0.212759681,0.212759681,0.267088967,0.217067109,0.000504353,0.630622183,0.370416679,0.213920519,0.954006269,0.002709751,0.861276814,0.843988083,0.02679405,0.565172152,0
0.549062364,0.537769688,0.781615589,0.215920105,0.215920105,0.215920105,0.224827456,0.18061309,0.000455692,0.63093622,0.370619102,0.179639545,0.943114626,0.002315616,0.806713302,0.840800507,0.026875481,0.565530758,0
0.634757959,0.612720167,0.781686326,0.259112553,0.259112553,0.259112553,0.290536069,0.256684492,0.000573452,0.630652662,0.369637181,0.250426061,0.953050395,0.002642305,0.847631692,0.843968691,0.026801028,0.565205028,0
0.559692543,0.545104128,0.781621904,0.173317601,0.173317601,0.173317601,0.224354732,0.174361678,0.000471388,0.631335872,0.378834579,0.176608099,0.935402962,0.002307255,0.809598392,0.84132269,0.027050456,0.566151187,0
0.559092891,0.556507308,0.781656431,0.189035439,0.189035439,0.189035439,0.223409284,0.180462454,0.000437251,0.631482788,0.369637181,0.179488726,0.936943441,0.002289723,0.813460212,0.841012365,0.027028345,0.566082047,0
0.499454863,0.48696397,0.781529132,0.17335974,0.17335974,0.17335974,0.189940437,0.148452211,0.000397199,0.630197532,0.381407926,0.147620843,0.924637767,0.002128787,0.775595903,0.836578152,0.026680343,0.564568118,0
0.711458788,0.699395043,0.782037625,0.20256205,0.20256205,0.20256205,0.281176137,0.237930255,0.000512813,0.630614649,0.369684153,0.237040947,0.963116156,0.002834742,0.89131523,0.845658484,0.026791693,0.565160952,0
0.555440471,0.543390974,0.781593132,0.201129325,0.201129325,0.201129325,0.232012858,0.18611132,0.000468319,0.631467377,0.380077077,0.183734258,0.938987431,0.002304145,0.807484472,0.841470458,0.027049917,0.566149529,0
0.623473615,0.610953477,0.781814186,0.195693397,0.195693397,0.195693397,0.249125461,0.200120509,0.00050303,0.630698552,0.37109105,0.197888545,0.947008503,0.002429451,0.843859434,0.843292716,0.026816766,0.565277617,0
0.557675534,0.549761765,0.781600571,0.189878218,0.189878218,0.189878218,0.228514702,0.184604956,0.000469966,0.63067184,0.375746785,0.183281804,0.936598117,0.002331277,0.810517753,0.841482519,0.026805557,0.565226136,0
0.596489315,0.576958081,0.781798607,0.23130083,0.23130083,0.23130083,0.267278056,0.217820291,0.000492824,0.630614992,0.376169526,0.216507051,0.945505616,0.002781535,0.832025681,0.843417903,0.026791947,0.565162161,0
0.517280855,0.504041972,0.781476501,0.178374278,0.178374278,0.178374278,0.201191264,0.163817127,0.000424624,0.629945138,0.378559462,0.163230526,0.924281061,0.002179185,0.786626521,0.839053001,0.026609497,0.564112396,0
0.640263846,0.630172921,0.781802958,0.216678606,0.216678606,0.216678606,0.263496265,0.212096106,0.000513736,0.630648895,0.370720873,0.21019531,0.958700234,0.002577927,0.854773018,0.843540311,0.026801885,0.565209038,0
0.492586132,0.481824509,0.781460079,0.186085711,0.186085711,0.186085711,0.187576818,0.147924983,0.000403138,0.630023904,0.38121445,0.14801297,0.923100191,0.002085717,0.770711995,0.837140082,0.026634329,0.564280294,0
0.453390754,0.454895872,0.780915376,0.165016224,0.165016224,0.165016224,0.190507705,0.148376892,0.000384447,0.63051739,0.378340263,0.147417239,0.922236818,0.002063524,0.744729982,0.835306444,0.026760815,0.565009444,0
0.576210205,0.56218213,0.781659519,0.219291222,0.219291222,0.219291222,0.243452775,0.196655871,0.000554661,0.630628348,0.36984967,0.194902345,0.940789099,0.002367034,0.821789408,0.842042634,0.026795593,0.56517946,0
0.558166158,0.55077895,0.781760993,0.201677131,0.201677131,0.201677131,0.224638366,0.180989681,0.000479449,0.630724922,0.370752187,0.179647085,0.937199384,0.002469925,0.81314565,0.84098051,0.026820286,0.565293565,0
0.651384649,0.63847101,0.781880431,0.231047996,0.231047996,0.231047996,0.278623428,0.235595391,0.000463652,0.630613279,0.369637181,0.233270492,0.962384113,0.002607494,0.864362058,0.844117525,0.02679142,0.56515965,0
